name,relative_path,parent_folder,suffix,size_kb,category,inferred_frames,is_csv,is_figure,is_document,sha256
holdout_manifest_v1_0.csv,holdout_manifest_v1_0.csv,.,.csv,107.86,partition_manifest,,True,False,False,4ab6cdadcd6e5069b85f2cf60f2e6d32648998bc2b19d2afcd9e6edd2632b01c
event_stratum_manifest_v1_0.csv,event_stratum_manifest_v1_0.csv,.,.csv,1168.63,stratum_manifest,,True,False,False,4c02e9d7fa773ae9cae8fd0d5f7e770f311aac126292dcfa6e2cff93a1343a88
outcome_labels_manifest_v1_0.csv,outcome_labels_manifest_v1_0.csv,.,.csv,1043.0,outcome_manifest,,True,False,False,4a7152c2eb5948b62c05095794ca36b40b68d25e12e8dd2bd3b729417afb3d31
sandbox_seal_v1_0.lock,CONFIRMATORY_GATE/sandbox_seal_v1_0.lock,CONFIRMATORY_GATE,.lock,0.11,confirmatory_gate,,False,False,False,bab2c3048abc1885d48fb8af7f97f1838734d5b9e867b7f4f8d72c1491d46b7f
step2_per_frame_summary_Asc_x_MO.csv,tier1_step2_outputs/step2_per_frame_summary_Asc_x_MO.csv,tier1_step2_outputs,.csv,0.3,uncategorized,,True,False,False,adfca5b600c21e3375ab19f3f5785f3a63d5f3d492b33a42453124a7dd2de71a
step2_histogram_Asc_x_MO_G-AZ.csv,tier1_step2_outputs/step2_histogram_Asc_x_MO_G-AZ.csv,tier1_step2_outputs,.csv,17.49,uncategorized,G-AZ,True,False,False,ea5769fbacf97c8b67e86875c4f6124dda0cf70d94ba748b935129045c3a1057
step2_histogram_Asc_x_MO_G-LON.csv,tier1_step2_outputs/step2_histogram_Asc_x_MO_G-LON.csv,tier1_step2_outputs,.csv,17.76,uncategorized,G-LON,True,False,False,676e8601f01976b532eb94dcf30f7f7961e6995e2c240af6a35ba30705e61bab
step2_histogram_Asc_x_MO_G-RA.csv,tier1_step2_outputs/step2_histogram_Asc_x_MO_G-RA.csv,tier1_step2_outputs,.csv,17.69,uncategorized,G-RA,True,False,False,53b3e153903d80b12cc152ef508631add952ebcb82076844678b832c6d1824f8
step2_polar_occupancy_Asc_x_MO.png,tier1_step2_outputs/step2_polar_occupancy_Asc_x_MO.png,tier1_step2_outputs,.png,430.04,uncategorized,,False,True,False,8dfbfe4b911f8746cab32f2a8119176064aff10d6aef6b534d6faf38c81f69a7
step2b_outcome_conditioned_circular_stats_Asc_x_MO.csv,tier1_step2_outputs/step2b_outcome_conditioned_circular_stats_Asc_x_MO.csv,tier1_step2_outputs,.csv,6.11,uncategorized,,True,False,False,9d83f8034eb3ccaf5c14381e39e58f70226f86b8a35b831d418138c82b69532a
step2b_polar_outcome_contrasts_Asc_x_MO.png,tier1_step2_outputs/step2b_polar_outcome_contrasts_Asc_x_MO.png,tier1_step2_outputs,.png,702.4,uncategorized,,False,True,False,e3ec9a3fc4d9445a6cb3bab895d991eee744ebf005732d4f8d1f8cb0dfda2839
step2c_per_degree_curves_Asc_x_MO.csv,tier1_step2c_outputs/step2c_per_degree_curves_Asc_x_MO.csv,tier1_step2c_outputs,.csv,3132.32,uncategorized,,True,False,False,89864191ec0aa54cfdc0dafe95f534c630160338d523ffc608d54d966b08ca35
step2c_headline_summary_Asc_x_MO.csv,tier1_step2c_outputs/step2c_headline_summary_Asc_x_MO.csv,tier1_step2c_outputs,.csv,13.01,uncategorized,,True,False,False,9585713b9134a0f8a9e7b11229b0aca366caf2377a8188e8eeee0f146b571755
step2c_polar_lift_Asc_x_MO.png,tier1_step2c_outputs/step2c_polar_lift_Asc_x_MO.png,tier1_step2c_outputs,.png,700.47,uncategorized,,False,True,False,31c6c65ec0e473d130725703b4129df8af08d06690ddffec40731c75bf3d030d
step2c_rate_gradient_Asc_x_MO.png,tier1_step2c_outputs/step2c_rate_gradient_Asc_x_MO.png,tier1_step2c_outputs,.png,894.42,uncategorized,,False,True,False,014f0f8c2d5a86b4acc165e7e7d07abe87c54b3633cc61e879f60dbb8d2fa257
step2c_per_degree_curves_Asc_x_SU.csv,tier1_step2c_outputs/step2c_per_degree_curves_Asc_x_SU.csv,tier1_step2c_outputs,.csv,2392.06,uncategorized,,True,False,False,3771205aa9c6cadb569d1150503e2f9c1c2139f9f09f6250c64d0c9e95ecbd03
step2c_headline_summary_Asc_x_SU.csv,tier1_step2c_outputs/step2c_headline_summary_Asc_x_SU.csv,tier1_step2c_outputs,.csv,12.51,uncategorized,,True,False,False,496f4ee06543219fa05439528eada593a046cf567807b01d39ad2ac6dd35b7a8
step2c_polar_lift_Asc_x_SU.png,tier1_step2c_outputs/step2c_polar_lift_Asc_x_SU.png,tier1_step2c_outputs,.png,453.35,uncategorized,,False,True,False,3b874fda374c3111c51b1796d8eb4bc3efde58c71209949bdc1f505a9fc7004a
step2c_rate_gradient_Asc_x_SU.png,tier1_step2c_outputs/step2c_rate_gradient_Asc_x_SU.png,tier1_step2c_outputs,.png,424.38,uncategorized,,False,True,False,2cbb739fe04b7e78551794017f1b8beedcc1e9457b24d435eca42004858f0d7a
Asc_x_MO_G-AZ_smooth3_topology.csv,tier1_step2c_outputs/Asc_x_MO_G-AZ_smooth3_topology.csv,tier1_step2c_outputs,.csv,49.19,topology_atlas,G-AZ,True,False,False,8d1dcc88f5cce5fddccafd5869e941d2f900c51374fc171975e7e960c59820dd
Asc_x_MO_G-AZ_smooth3_lift.png,tier1_step2c_outputs/Asc_x_MO_G-AZ_smooth3_lift.png,tier1_step2c_outputs,.png,130.49,uncategorized,G-AZ,False,True,False,f532331fcbc079644d2c8718b0a6bd9dd4ba0ef9c9d6b3618b6d927ff98f5253
Asc_x_MO_G-AZ_smooth5_topology.csv,tier1_step2c_outputs/Asc_x_MO_G-AZ_smooth5_topology.csv,tier1_step2c_outputs,.csv,49.82,topology_atlas,G-AZ,True,False,False,0b15b9a2216749887a168c24d73581afd9eb7de16451dd3c8c92f738c23bd33a
Asc_x_MO_G-AZ_smooth5_lift.png,tier1_step2c_outputs/Asc_x_MO_G-AZ_smooth5_lift.png,tier1_step2c_outputs,.png,116.51,uncategorized,G-AZ,False,True,False,bb477261a71e90cdcc5528967aeb9a255ef52f87f5e3a0a92b5cdc643a2678ae
Asc_x_VE_G-AZ_smooth3_topology.csv,tier1_step2c_outputs/Asc_x_VE_G-AZ_smooth3_topology.csv,tier1_step2c_outputs,.csv,45.2,topology_atlas,G-AZ,True,False,False,8edb1bf5eb98a41ac283104ed982b96bc21bb4f74811750e346faaf5cd6d8352
Asc_x_VE_G-AZ_smooth3_lift.png,tier1_step2c_outputs/Asc_x_VE_G-AZ_smooth3_lift.png,tier1_step2c_outputs,.png,69.15,uncategorized,G-AZ,False,True,False,b2314baf560618322af2ddf6a0c5f40704186442819410bfb350494e3c099f40
Asc_x_VE_G-AZ_smooth5_topology.csv,tier1_step2c_outputs/Asc_x_VE_G-AZ_smooth5_topology.csv,tier1_step2c_outputs,.csv,45.9,topology_atlas,G-AZ,True,False,False,ac72a85534ce212950bb4ef44163f30ad3539f7922b243cd82df97afc25ac5ce
Asc_x_VE_G-AZ_smooth5_lift.png,tier1_step2c_outputs/Asc_x_VE_G-AZ_smooth5_lift.png,tier1_step2c_outputs,.png,60.39,uncategorized,G-AZ,False,True,False,eedb64c6b47dc2a82493fabda0d7e1ea2c4f028181206601c49c8b93fe71e4e2
Asc_x_ME_G-AZ_smooth3_topology.csv,tier1_step2c_outputs/Asc_x_ME_G-AZ_smooth3_topology.csv,tier1_step2c_outputs,.csv,42.67,topology_atlas,G-AZ,True,False,False,af5afad1959bbd46c6454404ab254f4cbfe215fc99cc9685efc4d238e43d2509
Asc_x_ME_G-AZ_smooth3_lift.png,tier1_step2c_outputs/Asc_x_ME_G-AZ_smooth3_lift.png,tier1_step2c_outputs,.png,65.39,uncategorized,G-AZ,False,True,False,3dcd4c1c92b01f0cc87b94038974e5d80712a22286480425a195eaf9d1d4332c
Asc_x_ME_G-AZ_smooth5_topology.csv,tier1_step2c_outputs/Asc_x_ME_G-AZ_smooth5_topology.csv,tier1_step2c_outputs,.csv,44.05,topology_atlas,G-AZ,True,False,False,8605a4c8be4ea8bd081c71dceba439eb26c02e344adcd6b9c2dc85970bdcca5a
Asc_x_ME_G-AZ_smooth5_lift.png,tier1_step2c_outputs/Asc_x_ME_G-AZ_smooth5_lift.png,tier1_step2c_outputs,.png,59.54,uncategorized,G-AZ,False,True,False,3646705f33290775bfddd0ec28db6f7b0a2138cc8a2245177505b9d4528fbe13
EA_x_MO_G-AZ_smooth3_topology.csv,tier1_step2c_outputs/EA_x_MO_G-AZ_smooth3_topology.csv,tier1_step2c_outputs,.csv,49.23,topology_atlas,G-AZ,True,False,False,4a0e0b42b87753156405719b382368d7dcc8f4da21172ae7d593620f7a0eaaec
EA_x_MO_G-AZ_smooth3_lift.png,tier1_step2c_outputs/EA_x_MO_G-AZ_smooth3_lift.png,tier1_step2c_outputs,.png,115.49,uncategorized,G-AZ,False,True,False,81e9f70b89776e08450aff84670569048b2c33a03afc9fb3fcac34fd9c0e98ce
EA_x_MO_G-AZ_smooth5_topology.csv,tier1_step2c_outputs/EA_x_MO_G-AZ_smooth5_topology.csv,tier1_step2c_outputs,.csv,49.76,topology_atlas,G-AZ,True,False,False,7818b6288887979707813f843b0bf5836cdc5af41e3fe58824eb3727b79259b9
EA_x_MO_G-AZ_smooth5_lift.png,tier1_step2c_outputs/EA_x_MO_G-AZ_smooth5_lift.png,tier1_step2c_outputs,.png,119.43,uncategorized,G-AZ,False,True,False,26b414c14726d78a7611724d8679048f87f04bff5aca32681cdff929e7d94ae3
tier1_step2c_summary.csv,tier1_step2c_outputs/tier1_step2c_summary.csv,tier1_step2c_outputs,.csv,1.03,uncategorized,,True,False,False,583ee8aa6b4fe1a8f5fffba91154c3257dd25634df18f406adbfcab813a12d85
feature_separation_audit_drift.csv,tier1_feature_separation_audit_outputs/feature_separation_audit_drift.csv,tier1_feature_separation_audit_outputs,.csv,9.71,feature_separation_audit,,True,False,False,def34b43715556c72ec418b9c145bbe5582f75070ce327b7091a199f53028dca
feature_separation_audit_master.csv,tier1_feature_separation_audit_outputs/feature_separation_audit_master.csv,tier1_feature_separation_audit_outputs,.csv,24.14,feature_separation_audit,,True,False,False,e5a6bad6c54a5460c25674dd0a9aa61a5c3bd3c6c48c054568829262744ccdd1
feature_separation_audit_dt_bins.csv,tier1_feature_separation_audit_outputs/feature_separation_audit_dt_bins.csv,tier1_feature_separation_audit_outputs,.csv,65.11,feature_separation_audit,,True,False,False,005054fadf1755fe067b9c8aab2a7debbb0c16dccf812a3e6031d19d6802195f
feature_separation_audit_summary.csv,tier1_feature_separation_audit_outputs/feature_separation_audit_summary.csv,tier1_feature_separation_audit_outputs,.csv,2.74,feature_separation_audit,,True,False,False,3ecf157cc993899a8b10cd212ca2d69d8c7532e4d7c31bdd701d45b84388b2db
feature_separation_audit_class_rollup.csv,tier1_feature_separation_audit_outputs/feature_separation_audit_class_rollup.csv,tier1_feature_separation_audit_outputs,.csv,0.17,feature_separation_audit,,True,False,False,13e819a916b7fec55a37eb4d89088d5d924dd562c91dc50e7fb10be14417e590
FEATURE_SEPARATION_AUDIT_CLOSEOUT_v1_0.docx,tier1_feature_separation_audit_outputs/FEATURE_SEPARATION_AUDIT_CLOSEOUT_v1_0.docx,tier1_feature_separation_audit_outputs,.docx,43.48,feature_separation_audit,,False,False,True,b8852bc0a4b0bf662d06dd43cadbd7f88d251b57b11aad51eaeb92df0c892320
operational_scale_registry_v1_0.csv,registries/operational_scale_registry_v1_0.csv,registries,.csv,49.67,feature_separation_audit,,True,False,False,68319a2ef1ba1556653e7e4094959cd25704482c389fd276c24faaf305c1891a
operational_scale_registry_v1_0_meta.json,registries/operational_scale_registry_v1_0_meta.json,registries,.json,1.14,feature_separation_audit,,False,False,False,4cdeb3ee9311139048a20b0d506b56339e3c9655bb9ba5ce84102eda469fe8fa
tier1_step2c_registry_ranked_clean.csv,tier1_step2c_registry_outputs/tier1_step2c_registry_ranked_clean.csv,tier1_step2c_registry_outputs,.csv,322.68,registry,,True,False,False,828576bb2c0ab819996eecdb66a463aaf38e9b4e216312a0fa76252c7913aa29
tier1_step2c_registry_ranked_conditional.csv,tier1_step2c_registry_outputs/tier1_step2c_registry_ranked_conditional.csv,tier1_step2c_registry_outputs,.csv,175.41,registry,,True,False,False,f50d78c9c72bfaab10125bf847fa577608d0b9837c4b5716ea6869d8efddec18
tier1_step2c_registry_summary.csv,tier1_step2c_registry_outputs/tier1_step2c_registry_summary.csv,tier1_step2c_registry_outputs,.csv,500.94,registry,,True,False,False,d386f28b21b2d72f2691a750da98a935cb7501e230df492353e8c69b44017dc1
tier1_step2c_registry_skipped.csv,tier1_step2c_registry_outputs/tier1_step2c_registry_skipped.csv,tier1_step2c_registry_outputs,.csv,0.0,registry,,True,False,False,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
tier1_step2c_registry_ranked.csv,tier1_step2c_registry_outputs/tier1_step2c_registry_ranked.csv,tier1_step2c_registry_outputs,.csv,497.66,registry,,True,False,False,d8f5b362614a8421d1b95b0c60baf01cd4c19ac49ef9fbe6e69e8e7edf977e89
cell_step2c_v1_2.py,engine/cell_step2c_v1_2.py,engine,.py,0.04,code_engine,,False,False,False,21263b3df878307be44fa5fb4edd8d7633dca419e273815f60dc61c3fb00e839
ranking_engine_v1_2.zip,archives/ranking_engine_v1_2.zip,archives,.zip,1381.26,ranking_package,,False,False,False,2718cf30fc5564fe4f71087cff3b8003079689e2fdb277cd4aa6fe566093c92f
TOPOLOGICAL_ARCHETYPE_ATLAS_MANIFEST_v1_0.json,topological_archetype_atlas_v1_0/TOPOLOGICAL_ARCHETYPE_ATLAS_MANIFEST_v1_0.json,topological_archetype_atlas_v1_0,.json,0.84,topology_atlas,,False,False,False,46c181b1457489e3de6546bb0591aa3a405aa88421a74e77f35f2f50ff212fc9
OMNI_visual_results_package_v1_0.zip,topological_archetype_atlas_v1_0/OMNI_visual_results_package_v1_0.zip,topological_archetype_atlas_v1_0,.zip,9207.15,topology_atlas,,False,False,False,19b3e36d869b9b07920c36ce5304c0bdcc12d10487c2ed4526a07f176c2c6096
Asc_x_JU_G-AZ_HS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/Asc_x_JU_G-AZ_HS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.05,topology_atlas,G-AZ,True,False,False,69ef99f50d551a7cad0d281e5c93fbdc3123966a226e2e116aa686fc8ba03dd4
EA_x_MA_G-RA_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MA_G-RA_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.09,topology_atlas,G-RA,True,False,False,7c5734cea739f53f98a2a0c344b53c151edee598a7310c4a08de11f66bc9d8e8
EA_x_MA_G-RA_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MA_G-RA_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.11,topology_atlas,G-RA,True,False,False,b752649b748ff9ba548777b7d4eff63f9613530136e99e518d821df0fa926517
EA_x_MA_G-RA_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MA_G-RA_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.49,topology_atlas,G-RA,True,False,False,89d298ef0fe89ce820df076c3f7e2a1db2ae7ae54fd4fe45fbafd562dbd17d54
EA_x_MA_G-RA_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MA_G-RA_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.49,topology_atlas,G-RA,True,False,False,38e76e7f5566100474a18136d9055c8cafea44456e853722e0909bccb441a7a0
Asc_x_JU_G-AZ_LS_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/Asc_x_JU_G-AZ_LS_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.45,topology_atlas,G-AZ,True,False,False,9dc31b6001ea5ee58c21c9215f0750b3205a5c277208b62705812b85c1bd1ea6
Asc_x_JU_G-AZ_HS_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/Asc_x_JU_G-AZ_HS_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.31,topology_atlas,G-AZ,True,False,False,54d81a0304f00503dcd08d90593a0ec031f0698829df5e608f423c1c144a3e3a
EA_x_ME_G-AZ_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-AZ_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,59.13,topology_atlas,G-AZ,True,False,False,cbbf1a2a0cd46f4f97f03d6e43c6349ce05a36987ab196ae5bb94ef0cd03d38a
EA_x_ME_G-AZ_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-AZ_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,58.89,topology_atlas,G-AZ,True,False,False,ba5312ed03ef7d8ab1f431df1253a3c535ff37c029fea624bf1485e8433da918
EA_x_ME_G-AZ_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-AZ_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,60.44,topology_atlas,G-AZ,True,False,False,554e596798c39cda871fe2bd54dc104574070fb11740d21b37962a50f9927488
EA_x_ME_G-AZ_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-AZ_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,60.12,topology_atlas,G-AZ,True,False,False,f655eb6bf2ef652113a5d35c6f4ad4c0cf1b7ceaeced1fb3e88693a2f19deeb7
EA_x_ME_G-LON_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-LON_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,58.85,topology_atlas,G-LON,True,False,False,234dfffd9979e059e24841c756ce8f375cebd80116bec01599d38c244026abcb
EA_x_ME_G-LON_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-LON_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,58.48,topology_atlas,G-LON,True,False,False,9d4c4f9d49f000fa0dba878a0e52b3dde963d5ccde700d4c4ee085d7f9c5d10d
EA_x_ME_G-LON_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-LON_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,59.97,topology_atlas,G-LON,True,False,False,d0c4db5b6493b1162e0917db63db2e27f410af4e81554d9f2019736105d69ed3
EA_x_ME_G-LON_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-LON_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,59.58,topology_atlas,G-LON,True,False,False,a2abd671f77287b6db28a93a728450c1b1a00dc80259cf3852f736b609153d08
EA_x_ME_G-RA_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-RA_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,58.66,topology_atlas,G-RA,True,False,False,5c3ca33c7c02df3c0ccf672ae024d985aa93c92bdea37eae83f33782b1150831
EA_x_ME_G-RA_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-RA_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,58.46,topology_atlas,G-RA,True,False,False,0944c2f3ab5a2069c4bcf4de46c30b99fd369b7e39cb8a1d5ba5b30f7c726c62
EA_x_ME_G-RA_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-RA_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,59.88,topology_atlas,G-RA,True,False,False,30700a2fde332eb45f5c369bfdca95cbf30f714e98c03c3e1f3cd52b85eb25bb
EA_x_ME_G-RA_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_ME_G-RA_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,59.43,topology_atlas,G-RA,True,False,False,5c784cd964b67f75d4857447d3d93047067ab0f7352fd41b68c6f64eae23c39b
EA_x_MO_G-AZ_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-AZ_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,67.93,topology_atlas,G-AZ,True,False,False,e30922dab463896fc8b42dbef0acb977bfcb92fd800d85f5bb87c4d089f197b0
EA_x_MO_G-AZ_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-AZ_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,67.88,topology_atlas,G-AZ,True,False,False,c5be140da37b7f461e1d1c19bc45ef52a957622f7b7ab9e584cbe64eadac61f1
EA_x_MO_G-AZ_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-AZ_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.41,topology_atlas,G-AZ,True,False,False,c1d7fea4c63376bc7d042a7f8be65c6daad8ace6ad1e2c7dac2fbfbeb6d58a28
EA_x_MO_G-AZ_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-AZ_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.36,topology_atlas,G-AZ,True,False,False,49040df26babdb06433eb226365b3735c09c76fc1118f79dd95ebd60afa9ccb5
Asc_x_JU_G-AZ_LS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/Asc_x_JU_G-AZ_LS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.03,topology_atlas,G-AZ,True,False,False,d9e5b2f5dd97925aef209edfa5e06020c64a96daebaec6b9a1c5d5ee447e4fe7
Asc_x_JU_G-LON_HS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/Asc_x_JU_G-LON_HS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,70.78,topology_atlas,G-LON,True,False,False,cb139b21dfa9a337c56ef38aca97e6a0d7d26d28ed9a677163e3606e48b24b68
EA_x_MO_G-LON_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-LON_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.64,topology_atlas,G-LON,True,False,False,0984e92ca154a7a1229d2d7be1b01713c004b9852a886ada50adb94dae35c2d3
EA_x_MO_G-LON_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-LON_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.73,topology_atlas,G-LON,True,False,False,a74d1b8ebebfe2782c7a4a18568beb18c5cb99f55212777ebe36e63c9a8682c8
Asc_x_JU_G-LON_HS_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/Asc_x_JU_G-LON_HS_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,71.1,topology_atlas,G-LON,True,False,False,500088c6c6dcb41012da78131ec2d2fa9685c5932ee1349308edcb5162751143
Asc_x_JU_G-LON_LS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/Asc_x_JU_G-LON_LS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,70.82,topology_atlas,G-LON,True,False,False,660fe4cde84ab343308f5c4eafa54ea3c560def8fa5d80f6e62e09fa35e3e641
EA_x_MO_G-LON_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-LON_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,69.23,topology_atlas,G-LON,True,False,False,dfd586f69c6e65713c73d2528dd42e8687e5b3525bdcc3bd8637a249155090bf
EA_x_MO_G-LON_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-LON_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,69.18,topology_atlas,G-LON,True,False,False,f52e9dadc27c2d8d3cb594992b92808aff84276f9bfaaa8504bdb20dc9de74ef
EA_x_MO_G-RA_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-RA_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.36,topology_atlas,G-RA,True,False,False,89ead620944e7782d42ca97d77cfc6223c6a6bceb5101af4ac86a5e96aa25ae8
Asc_x_JU_G-RA_LS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/Asc_x_JU_G-RA_LS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,70.43,topology_atlas,G-RA,True,False,False,c4a64fc444cd8e570e60495d893d02737d771bc87cfec915ecfe2f74fd20b89c
EA_x_MO_G-RA_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-RA_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.35,topology_atlas,G-RA,True,False,False,ff59620c6fead479082f3c3e8ea3f9a533f14e622f1fdf44e21aa29ade953409
Asc_x_JU_G-LON_LS_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/Asc_x_JU_G-LON_LS_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,71.18,topology_atlas,G-LON,True,False,False,e9832112b2e7de8833aee132aef2a01c04ba9b7f17c8c598f2432aec14ab5277
Asc_x_JU_G-RA_HS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/Asc_x_JU_G-RA_HS_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,70.34,topology_atlas,G-RA,True,False,False,34444f94d40dbe021c67cf4c9801542a90b356f9e1f02e3df6a58172962656e5
EA_x_MO_G-RA_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-RA_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.8,topology_atlas,G-RA,True,False,False,794c9932d760e617feb4edc143aeb8683ddc5f28f1efc303adf0ffdf872be88c
EA_x_MO_G-RA_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_MO_G-RA_GHL_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.84,topology_atlas,G-RA,True,False,False,37dba0f4afd88144f5cd994c317b9763d3428a9f98a352d0b53dc4182a8ad4b3
EA_x_NE_G-AZ_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_NE_G-AZ_BHW_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,67.75,topology_atlas,G-AZ,True,False,False,860b788172df7bf0c31c63d439abee3c19486c3601ee8cae3b6322bd2345126d
EA_x_NE_G-AZ_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_NE_G-AZ_GHL_smooth3_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,67.52,topology_atlas,G-AZ,True,False,False,3964f4efa13e67f532c22f512f42936040ac2670f917fa950cd0037610f58f00
EA_x_NE_G-AZ_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree/EA_x_NE_G-AZ_BHW_smooth5_topology.csv,tier1_step2c_registry_outputs/per_degree,.csv,68.01,topology_atlas,G-AZ,True,False,False,8f0043b1d9653e3a18140fc82631cc7057e7ee230c856c0f157599214a44466f
