modeling_universe_id,modeling_universe_name,modeling_role,modeling_universe_rule,feature_id,source_file,system_pair,origin,origin_frame,target_body,target_frame,same_or_cross,origin_category,coverage_tier_normalized,coverage_validity_class,characterization_status,engine_candidate_strength,candidate_strength_rank,representation_development_reason,primary_modeling_track,analysis_layers_present,has_paper1_data,has_phase1p5_data,has_fsa_data,has_hlon_data,has_step2c_data,has_operating_point_data,has_priority_data,has_phase3c_data,has_HS_fields,has_LS_fields,has_BHW_fields,has_GHL_fields,margin_track_status,paper1_HS_peak_degree,paper1_LS_peak_degree,paper1_HS_peak_lift,paper1_LS_peak_lift,paper1_HS_support,paper1_LS_support,hlon_HS_peak_degree,hlon_LS_peak_degree,hlon_HS_peak_lift,hlon_LS_peak_lift,hlon_HS_support,hlon_LS_support,step2c_HS_peak_degree,step2c_LS_peak_degree,step2c_HS_peak_lift,step2c_LS_peak_lift,operating_HS_peak_degree,operating_LS_peak_degree,operating_HS_peak_lift,operating_LS_peak_lift,fsa_operational_class,fsa_resolution_mode,fsa_recommended_resolution,fsa_velocity,fsa_drift,descriptor_evidence_only,requires_oof_validation_before_candidate_selection,safe_for_direct_predictive_claim,holdout_status,target_track,margin_track_status_note,predictive_claim_status,universe_manifest_version,universe_manifest_input_sha256,universe_manifest_seed,universe_manifest_run_timestamp_utc
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MC G-RA x ME G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,MC,G-RA,ME,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,225.0,50.0,1.6652146869548785,5.276963926020875,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MC G-RA x SU G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,MC,G-RA,SU,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,25.0,209.0,1.7829627764144893,3.5179759506805834,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MC G-RA x VE G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,MC,G-RA,VE,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,67.0,168.0,2.8125609994144067,10.55392785204175,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,ME G-RA x SU G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,ME,G-RA,SU,G-LON,cross,heliocentric_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,334.0,13.0,1.1188736304117872,1.1249513226931327,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,ME G-RA x VE G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,ME,G-RA,VE,G-LON,cross,heliocentric_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,72.0,72.0,1.6071777139510888,1.7818319750200358,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO G-RA x ME G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,MO,G-RA,ME,G-LON,cross,moon_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,135.0,190.0,1.356963810148675,1.411797488465912,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO G-RA x SU G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,MO,G-RA,SU,G-LON,cross,moon_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,311.0,89.0,1.4824442170952754,1.3749686296532253,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO G-RA x VE G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,MO,G-RA,VE,G-LON,cross,moon_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,333.0,275.0,1.4767809004303991,1.3610965177932977,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,VX G-RA x ME G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,VX,G-RA,ME,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,272.0,235.0,2.460990874487605,10.55392785204175,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,VX G-RA x SU G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,VX,G-RA,SU,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,172.0,247.0,5.625121998828812,5.276963926020875,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,VX G-RA x VE G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,VX,G-RA,VE,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,207.0,204.0,3.750081332552541,5.276963926020875,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc x ME G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,Asc,G-RA,ME,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,66.0,85.0,3.937585399180168,10.55392785204175,,,,,,,,,312.0,326.0,1.1382538274906504,1.8744430003713333,312.0,326.0,1.1382538274906504,1.8744430003713333,same-slate-discriminator,same-slate,5.0,5.0,21.82140957584167,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc x SU G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,Asc,G-RA,SU,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,131.0,75.0,1.9062913440475413,5.276963926020875,,,,,,,,,238.0,307.0,1.164080284008147,1.4995544002970664,238.0,307.0,1.164080284008147,1.4995544002970664,same-slate-discriminator,same-slate,5.0,5.0,21.827321710545675,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc x VE G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,Asc,G-RA,VE,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,86.0,57.0,7.500162665105083,10.55392785204175,,,,,,,,,124.0,116.0,1.1598318158183365,1.4689512492705958,124.0,116.0,1.1598318158183365,1.4689512492705958,same-slate-discriminator,same-slate,5.0,5.0,21.87694205015157,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA x ME G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,EA,G-RA,ME,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,134.0,327.0,1.706713151917378,7.915445889031313,,,,,,,,,133.0,144.0,1.3451594392983033,1.3316506257464298,133.0,144.0,1.3451594392983033,1.3316506257464298,same-slate-discriminator,same-slate,5.0,5.0,23.71730389994994,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA x SU G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,EA,G-RA,SU,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,296.0,119.0,1.9844180384757195,5.276963926020875,,,,,,,,,149.0,99.0,1.261086974342159,1.5709617526921649,151.0,99.0,1.3606464723165403,1.5709617526921649,same-slate-discriminator,same-slate,5.0,5.0,23.638422310871647,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA x VE G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,EA,G-RA,VE,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,346.0,75.0,5.6251219988288135,10.55392785204175,,,,,,,,,109.0,107.0,1.3551979425766487,1.505344185626399,110.0,107.0,1.5313198974154791,1.505344185626399,same-slate-discriminator,same-slate,5.0,5.0,23.70482527164685,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MC x ME G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,MC,G-RA,ME,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,224.0,56.0,1.706713151917378,7.915445889031313,,,,,,,,,223.0,234.0,1.3451594392983033,1.3316506257464298,223.0,234.0,1.3451594392983033,1.3316506257464298,same-slate-discriminator,same-slate,5.0,5.0,23.71730389994991,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MC x SU G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,MC,G-RA,SU,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,26.0,209.0,1.9844180384757195,5.276963926020875,,,,,,,,,239.0,189.0,1.261086974342159,1.5709617526921649,241.0,189.0,1.3606464723165403,1.5709617526921649,same-slate-discriminator,same-slate,5.0,5.0,23.638422310871704,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MC x VE G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,MC,G-RA,VE,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,76.0,165.0,5.625121998828813,10.55392785204175,,,,,,,,,199.0,197.0,1.3551979425766487,1.505344185626399,200.0,197.0,1.5313198974154791,1.505344185626399,same-slate-discriminator,same-slate,5.0,5.0,23.704825271646826,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,ME x SU G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,ME,G-RA,SU,G-RA,same,heliocentric_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,331.0,7.0,1.288810768228081,1.1009421556466426,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,ME x VE G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,ME,G-RA,VE,G-RA,same,heliocentric_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,289.0,74.0,1.6204881456576548,1.8902557346940447,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO x ME G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,MO,G-RA,ME,G-RA,same,moon_origin,Constrained-motion,quarantine_or_special_handling,partially_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,2,True,False,True,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,144.0,71.0,1.524522336958305,1.4487512146397017,,,,,,,,,,,,,,,,,slow-contextual,between-day-only,,,12.0,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO x SU G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,MO,G-RA,SU,G-RA,same,moon_origin,Constrained-motion,quarantine_or_special_handling,partially_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,2,True,False,True,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,312.0,110.0,1.480761281728734,1.3410449793965231,,,,,,,,,,,,,,,,,slow-contextual,between-day-only,,,12.000000000000028,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO x VE G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,MO,G-RA,VE,G-RA,same,moon_origin,Constrained-motion,quarantine_or_special_handling,partially_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,2,True,False,True,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,16.0,139.0,1.5662350323098264,1.3924071589306626,,,,,,,,,,,,,,,,,slow-contextual,between-day-only,,,11.999999999999943,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,VX x ME G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,VX,G-RA,ME,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,251.0,235.0,5.625121998828812,10.55392785204175,,,,,,,,,172.0,274.0,1.5133043692105912,1.3584813382482137,172.0,274.0,1.5133043692105912,1.3584813382482137,same-slate-discriminator,same-slate,6.0,6.0,21.68940779096984,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,VX x SU G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,VX,G-RA,SU,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,172.0,245.0,5.625121998828812,5.276963926020875,,,,,,,,,98.0,291.0,1.1212832147431415,1.2983154980926983,101.0,291.0,1.165087273873206,1.2983154980926983,same-slate-discriminator,same-slate,6.0,6.0,21.809152918460427,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,VX x VE G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,VX,G-RA,VE,G-RA,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,246.0,207.0,11.250243997657623,10.55392785204175,,,,,,,,,259.0,183.0,1.3399049102385443,1.2026501456016574,259.0,183.0,1.3399049102385443,1.2026501456016574,same-slate-discriminator,same-slate,6.0,6.0,21.87824897895257,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc G-RA x ME H-LON,MLB 2000-no02-2024 Cross-System G-RA to H-LON.csv,G-RA x H-LON,Asc,G-RA,ME,H-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,partially_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,2,False,False,False,True,False,False,False,True,True,True,True,True,margin_BHW_GHL_available_but_paused,,,,,,,218.0,182.0,1.5713695701915378,1.5563174787618932,True,True,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc G-RA x VE H-LON,MLB 2000-no02-2024 Cross-System G-RA to H-LON.csv,G-RA x H-LON,Asc,G-RA,VE,H-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,partially_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,2,False,False,False,True,False,False,False,True,True,True,True,True,margin_BHW_GHL_available_but_paused,,,,,,,197.0,331.0,1.412411598809643,1.4611184024440145,True,True,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA G-RA x ME H-LON,MLB 2000-no02-2024 Cross-System G-RA to H-LON.csv,G-RA x H-LON,EA,G-RA,ME,H-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,partially_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,2,False,False,False,True,False,False,False,True,True,True,True,True,margin_BHW_GHL_available_but_paused,,,,,,,213.0,262.0,1.431520061826075,1.4339538960106744,True,True,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
