modeling_universe_id,modeling_universe_name,modeling_role,modeling_universe_rule,feature_id,source_file,system_pair,origin,origin_frame,target_body,target_frame,same_or_cross,origin_category,coverage_tier_normalized,coverage_validity_class,characterization_status,engine_candidate_strength,candidate_strength_rank,representation_development_reason,primary_modeling_track,analysis_layers_present,has_paper1_data,has_phase1p5_data,has_fsa_data,has_hlon_data,has_step2c_data,has_operating_point_data,has_priority_data,has_phase3c_data,has_HS_fields,has_LS_fields,has_BHW_fields,has_GHL_fields,margin_track_status,paper1_HS_peak_degree,paper1_LS_peak_degree,paper1_HS_peak_lift,paper1_LS_peak_lift,paper1_HS_support,paper1_LS_support,hlon_HS_peak_degree,hlon_LS_peak_degree,hlon_HS_peak_lift,hlon_LS_peak_lift,hlon_HS_support,hlon_LS_support,step2c_HS_peak_degree,step2c_LS_peak_degree,step2c_HS_peak_lift,step2c_LS_peak_lift,operating_HS_peak_degree,operating_LS_peak_degree,operating_HS_peak_lift,operating_LS_peak_lift,fsa_operational_class,fsa_resolution_mode,fsa_recommended_resolution,fsa_velocity,fsa_drift,descriptor_evidence_only,requires_oof_validation_before_candidate_selection,safe_for_direct_predictive_claim,holdout_status,target_track,margin_track_status_note,predictive_claim_status,universe_manifest_version,universe_manifest_input_sha256,universe_manifest_seed,universe_manifest_run_timestamp_utc
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",VX x CE G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VX,G-LON,CE,G-LON,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,219.0,216.0,1.569607731634985,1.3765390656678391,,,,,,,,,155.0,267.0,1.1921095655196392,1.1565362596506736,155.0,267.0,1.1921095655196392,1.1565362596506736,same-slate-discriminator,same-slate,6.0,6.0,21.69325468555656,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",VX x JN G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VX,G-LON,JN,G-LON,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,211.0,277.0,1.348177725907986,1.4328059788611351,,,,,,,,,106.0,93.0,1.143862646981587,1.1970639884107748,106.0,93.0,1.143862646981587,1.1970639884107748,same-slate-discriminator,same-slate,6.0,6.0,21.712664564175057,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",VX x MA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VX,G-LON,MA,G-LON,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,135.0,299.0,1.525717227367349,1.5359460469603254,,,,,,,,,231.0,175.0,1.1832110854883606,1.181637613742529,231.0,175.0,1.1832110854883606,1.181637613742529,same-slate-discriminator,same-slate,6.0,6.0,21.753942953666893,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",VX x MO G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VX,G-LON,MO,G-LON,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,176.0,121.0,1.3498614194473733,1.4779179574224317,,,,,,,,,84.0,120.0,1.1724482732701864,1.145345652277816,84.0,120.0,1.1724482732701864,1.145345652277816,same-slate-discriminator,same-slate,6.0,6.0,25.895684702137203,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",VX x PA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VX,G-LON,PA,G-LON,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,62.0,281.0,1.6063024754442257,1.419185221110956,,,,,,,,,193.0,309.0,1.187094626357798,1.16111955365139,193.0,309.0,1.187094626357798,1.16111955365139,same-slate-discriminator,same-slate,6.0,6.0,21.78261154871444,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",VX x VS G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VX,G-LON,VS,G-LON,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,325.0,70.0,1.482793358864294,1.380314659978242,,,,,,,,,98.0,240.0,1.169116478067515,1.1502974276875777,98.0,240.0,1.169116478067515,1.1502974276875777,same-slate-discriminator,same-slate,6.0,6.0,21.724572415997244,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc G-LON x MO G-RA,MLB 2000-no02-2024 Cross-System G-LON to G-RA.csv,G-LON x G-RA,Asc,G-LON,MO,G-RA,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,True,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,31.0,172.0,1.4278696499558514,1.3795498365445298,,,,,,,,,186.0,357.0,1.1367137176983224,1.1235585589043775,186.0,357.0,1.1367137176983224,1.1235585589043775,same-slate-discriminator,same-slate,5.0,5.0,25.586533549615822,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA G-LON x MO G-RA,MLB 2000-no02-2024 Cross-System G-LON to G-RA.csv,G-LON x G-RA,EA,G-LON,MO,G-RA,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,28.0,230.0,1.3826296709320245,1.3995901001286872,,,,,,,,,269.0,261.0,1.1670398101539303,1.1249649930400978,269.0,261.0,1.1670398101539303,1.1249649930400978,same-slate-discriminator,same-slate,5.0,5.0,27.244101278070826,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",MC G-LON x MO G-RA,MLB 2000-no02-2024 Cross-System G-LON to G-RA.csv,G-LON x G-RA,MC,G-LON,MO,G-RA,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,117.0,314.0,1.524604567127675,1.389359711393772,,,,,,,,,9.0,351.0,1.191105930465867,1.1216777243178548,9.0,351.0,1.191105930465867,1.1216777243178548,same-slate-discriminator,same-slate,5.0,5.0,27.102168628898298,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",VX G-LON x MO G-RA,MLB 2000-no02-2024 Cross-System G-LON to G-RA.csv,G-LON x G-RA,VX,G-LON,MO,G-RA,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,80.0,198.0,1.561198379053196,1.4482685425705994,,,,,,,,,83.0,357.0,1.1514272374428411,1.1454421715254697,83.0,357.0,1.1514272374428411,1.1454421715254697,same-slate-discriminator,same-slate,6.0,6.0,25.830737511894423,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc G-RA x MO G-AZ,MLB 2000-no02-2024 Cross-System G-RA to G-AZ.csv,G-RA x G-AZ,Asc,G-RA,MO,G-AZ,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,True,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,30.0,352.0,1.6895350101205366,1.5204534443574311,,,,,,,,,210.0,1.0,1.1677922747097036,1.1901225399183069,210.0,1.0,1.1677922747097036,1.1901225399183069,marginal,same-slate,3.0,3.0,13.16459916562593,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA G-RA x MO G-AZ,MLB 2000-no02-2024 Cross-System G-RA to G-AZ.csv,G-RA x G-AZ,EA,G-RA,MO,G-AZ,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,149.0,314.0,1.4009001085878114,1.5204446285883035,,,,,,,,,223.0,122.0,1.164366439436861,1.184142024642335,223.0,122.0,1.164366439436861,1.184142024642335,marginal,same-slate,3.0,3.0,13.44293865199728,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",MC G-RA x MO G-AZ,MLB 2000-no02-2024 Cross-System G-RA to G-AZ.csv,G-RA x G-AZ,MC,G-RA,MO,G-AZ,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,239.0,44.0,1.4009001085878117,1.5204446285883024,,,,,,,,,313.0,212.0,1.164366439436861,1.184142024642335,313.0,212.0,1.164366439436861,1.184142024642335,marginal,same-slate,3.0,3.0,13.442938651997338,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",VX G-RA x MO G-AZ,MLB 2000-no02-2024 Cross-System G-RA to G-AZ.csv,G-RA x G-AZ,VX,G-RA,MO,G-AZ,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,285.0,48.0,1.4573093014131988,1.368159723116808,,,,,,,,,106.0,295.0,1.1218978535038624,1.15394281470479,106.0,295.0,1.1218978535038624,1.15394281470479,marginal,same-slate,3.0,3.0,14.16591494810084,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc G-RA x MO G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,Asc,G-RA,MO,G-LON,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,True,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,356.0,332.0,1.4226758435597138,1.368570624640815,,,,,,,,,355.0,298.0,1.1204779737186432,1.1425176383215745,355.0,298.0,1.1204779737186432,1.1425176383215745,same-slate-discriminator,same-slate,5.0,5.0,25.70023300847359,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA G-RA x MO G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,EA,G-RA,MO,G-LON,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,79.0,57.0,1.45250289904397,1.4381723764157044,,,,,,,,,270.0,13.0,1.1418726020524106,1.1389634262114112,270.0,13.0,1.1418726020524106,1.1389634262114112,same-slate-discriminator,same-slate,5.0,5.0,27.34033566562253,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",MC G-RA x MO G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,MC,G-RA,MO,G-LON,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,169.0,147.0,1.4562228663554295,1.4381723764157048,,,,,,,,,0.0,103.0,1.1418726020524106,1.1389634262114112,0.0,103.0,1.1418726020524106,1.1389634262114112,same-slate-discriminator,same-slate,5.0,5.0,27.34033566562252,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",VX G-RA x MO G-LON,MLB 2000-no02-2024 Cross-System G-RA to G-LON.csv,G-RA x G-LON,VX,G-RA,MO,G-LON,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,354.0,324.0,1.481164933436707,1.4951049310033842,,,,,,,,,84.0,54.0,1.1609577510574811,1.1521999911887064,84.0,54.0,1.1609577510574811,1.1521999911887064,same-slate-discriminator,same-slate,6.0,5.0,25.97134579664217,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x CE G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,Asc,G-RA,CE,G-RA,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,327.0,16.0,1.574134555880546,1.441174881447847,,,,,,,,,354.0,129.0,1.1278735615595368,1.2149907720957045,354.0,129.0,1.1278735615595368,1.2149907720957045,same-slate-discriminator,same-slate,5.0,5.0,21.710131204920486,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x JN G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,Asc,G-RA,JN,G-RA,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,122.0,296.0,1.4386418232628442,1.4049436746142725,,,,,,,,,260.0,31.0,1.1503158211904831,1.1514800890996768,260.0,31.0,1.1503158211904831,1.1514800890996768,same-slate-discriminator,same-slate,5.0,5.0,21.73553564608062,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x MA G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,Asc,G-RA,MA,G-RA,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,63.0,18.0,1.6874117218153917,1.5831146003814227,,,,,,,,,207.0,9.0,1.2219835022695342,1.2912014405689023,207.0,9.0,1.2219835022695342,1.2912014405689023,same-slate-discriminator,same-slate,5.0,5.0,21.81740985900501,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x MO G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,Asc,G-RA,MO,G-RA,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,327.0,56.0,1.462645588561864,1.517995903950334,,,,,,,,,287.0,0.0,1.1165128717217756,1.1231529325873104,287.0,0.0,1.1165128717217756,1.1231529325873104,same-slate-discriminator,same-slate,5.0,5.0,25.47336685353997,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x PA G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,Asc,G-RA,PA,G-RA,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,87.0,330.0,1.5004021990296346,1.506056283736922,,,,,,,,,17.0,143.0,1.1503808659075423,1.1312055824966083,17.0,143.0,1.1503808659075423,1.1312055824966083,same-slate-discriminator,same-slate,5.0,5.0,21.615997950402527,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x VS G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,Asc,G-RA,VS,G-RA,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,19.0,76.0,1.436697524022886,1.5648719531944504,,,,,,,,,100.0,80.0,1.1494039950646249,1.1645834296196305,100.0,80.0,1.1494039950646249,1.1645834296196305,same-slate-discriminator,same-slate,5.0,5.0,21.709426546837022,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA x CE G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,EA,G-RA,CE,G-RA,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,329.0,0.0,1.5156949843305183,1.4631782732679568,,,,,,,,,354.0,136.0,1.15969304675686,1.122115537637261,354.0,136.0,1.15969304675686,1.122115537637261,same-slate-discriminator,same-slate,5.0,5.0,23.5,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA x JN G-RA,MLB 2000-no02-2024 G-RA to G-RA aspect features.csv,G-RA x G-RA,EA,G-RA,JN,G-RA,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,95.0,19.0,1.5187604795284884,1.3774580776157717,,,,,,,,,214.0,273.0,1.1346365189203167,1.1776402420312797,214.0,273.0,1.1346365189203167,1.1776402420312797,same-slate-discriminator,same-slate,5.0,5.0,23.50814711126012,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
